QueryId 	Document 		Ranking 	R/N 			Precision 		Recall
39 		cacm-2651 		1 		R 			1 			                0.01538461538461538461538461538
39 		cacm-2958 		2 		N 			0.5 			                0.01538461538461538461538461538
39 		cacm-2406 		3 		N 			0.3333333333333333333333333333 			                0.01538461538461538461538461538
39 		cacm-3103 		4 		N 			0.25 			                0.01538461538461538461538461538
39 		cacm-3105 		5 		N 			0.2 			                0.01538461538461538461538461538
39 		cacm-1861 		6 		R 			0.3333333333333333333333333333 			                0.03076923076923076923076923077
39 		cacm-2799 		7 		N 			0.2857142857142857142857142857 			                0.03076923076923076923076923077
39 		cacm-2940 		8 		N 			0.25 			                0.03076923076923076923076923077
39 		cacm-3031 		9 		R 			0.3333333333333333333333333333 			                0.04615384615384615384615384615
39 		cacm-2731 		10 		N 			0.3 			                0.04615384615384615384615384615
39 		cacm-2956 		11 		N 			0.2727272727272727272727272727 			                0.04615384615384615384615384615
39 		cacm-1614 		12 		N 			0.25 			                0.04615384615384615384615384615
39 		cacm-2603 		13 		N 			0.2307692307692307692307692308 			                0.04615384615384615384615384615
39 		cacm-2126 		14 		R 			0.2857142857142857142857142857 			                0.06153846153846153846153846154
39 		cacm-1678 		15 		N 			0.2666666666666666666666666667 			                0.06153846153846153846153846154
39 		cacm-2627 		16 		N 			0.25 			                0.06153846153846153846153846154
39 		cacm-2265 		17 		R 			0.2941176470588235294117647059 			                0.07692307692307692307692307692
39 		cacm-2713 		18 		N 			0.2777777777777777777777777778 			                0.07692307692307692307692307692
39 		cacm-3167 		19 		N 			0.2631578947368421052631578947 			                0.07692307692307692307692307692
39 		cacm-2178 		20 		N 			0.25 			                0.07692307692307692307692307692
39 		cacm-3159 		21 		N 			0.2380952380952380952380952381 			                0.07692307692307692307692307692
39 		cacm-0602 		22 		N 			0.2272727272727272727272727273 			                0.07692307692307692307692307692
39 		cacm-1383 		23 		N 			0.2173913043478260869565217391 			                0.07692307692307692307692307692
39 		cacm-2909 		24 		N 			0.2083333333333333333333333333 			                0.07692307692307692307692307692
39 		cacm-2939 		25 		R 			0.24 			                0.09230769230769230769230769231
39 		cacm-0166 		26 		N 			0.2307692307692307692307692308 			                0.09230769230769230769230769231
39 		cacm-0630 		27 		N 			0.2222222222222222222222222222 			                0.09230769230769230769230769231
39 		cacm-2254 		28 		N 			0.2142857142857142857142857143 			                0.09230769230769230769230769231
39 		cacm-0527 		29 		N 			0.2068965517241379310344827586 			                0.09230769230769230769230769231
39 		cacm-2046 		30 		N 			0.2 			                0.09230769230769230769230769231
39 		cacm-2735 		31 		N 			0.1935483870967741935483870968 			                0.09230769230769230769230769231
39 		cacm-0248 		32 		N 			0.1875 			                0.09230769230769230769230769231
39 		cacm-2316 		33 		N 			0.1818181818181818181818181818 			                0.09230769230769230769230769231
39 		cacm-1098 		34 		N 			0.1764705882352941176470588235 			                0.09230769230769230769230769231
39 		cacm-1359 		35 		N 			0.1714285714285714285714285714 			                0.09230769230769230769230769231
39 		cacm-2717 		36 		N 			0.1666666666666666666666666667 			                0.09230769230769230769230769231
39 		cacm-2155 		37 		N 			0.1621621621621621621621621622 			                0.09230769230769230769230769231
39 		cacm-0867 		38 		N 			0.1578947368421052631578947368 			                0.09230769230769230769230769231
39 		cacm-1902 		39 		N 			0.1538461538461538461538461538 			                0.09230769230769230769230769231
39 		cacm-2078 		40 		N 			0.15 			                0.09230769230769230769230769231
