QueryId 	Document 		Ranking 	R/N 			Precision 		Recall
1 		cacm-1393 		1 		N 			0.0 			0.0
1 		cacm-1410 		2 		R 			0.5 			0.25
1 		cacm-1698 		3 		N 			0.333333333333 			0.25
1 		cacm-1605 		4 		R 			0.5 			0.5
1 		cacm-2054 		5 		N 			0.4 			0.5
1 		cacm-1033 		6 		N 			0.333333333333 			0.5
1 		cacm-1747 		7 		N 			0.285714285714 			0.5
1 		cacm-2319 		8 		N 			0.25 			0.5
1 		cacm-2357 		9 		N 			0.222222222222 			0.5
1 		cacm-2379 		10 		N 			0.2 			0.5
1 		cacm-3127 		11 		N 			0.181818181818 			0.5
1 		cacm-1506 		12 		N 			0.166666666667 			0.5
1 		cacm-2358 		13 		R 			0.230769230769 			0.75
1 		cacm-3025 		14 		N 			0.214285714286 			0.75
1 		cacm-3204 		15 		N 			0.2 			0.75
1 		cacm-2370 		16 		N 			0.1875 			0.75
1 		cacm-2424 		17 		N 			0.176470588235 			0.75
1 		cacm-2105 		18 		N 			0.166666666667 			0.75
1 		cacm-2989 		19 		N 			0.157894736842 			0.75
1 		cacm-0585 		20 		N 			0.15 			0.75
1 		cacm-0698 		21 		N 			0.142857142857 			0.75
1 		cacm-1519 		22 		N 			0.136363636364 			0.75
1 		cacm-3174 		23 		N 			0.130434782609 			0.75
1 		cacm-1749 		24 		N 			0.125 			0.75
1 		cacm-1464 		25 		N 			0.12 			0.75
1 		cacm-1939 		26 		N 			0.115384615385 			0.75
1 		cacm-2947 		27 		N 			0.111111111111 			0.75
1 		cacm-2622 		28 		N 			0.107142857143 			0.75
1 		cacm-3137 		29 		N 			0.103448275862 			0.75
1 		cacm-1938 		30 		N 			0.1 			0.75
1 		cacm-1526 		31 		N 			0.0967741935484 			0.75
1 		cacm-2151 		32 		N 			0.09375 			0.75
1 		cacm-2946 		33 		N 			0.0909090909091 			0.75
1 		cacm-2841 		34 		N 			0.0882352941176 			0.75
1 		cacm-1750 		35 		N 			0.0857142857143 			0.75
1 		cacm-2948 		36 		N 			0.0833333333333 			0.75
1 		cacm-2951 		37 		N 			0.0810810810811 			0.75
1 		cacm-2764 		38 		N 			0.0789473684211 			0.75
1 		cacm-1523 		39 		N 			0.0769230769231 			0.75
1 		cacm-1699 		40 		N 			0.075 			0.75
1 		cacm-1912 		41 		N 			0.0731707317073 			0.75
1 		cacm-3069 		42 		N 			0.0714285714286 			0.75
1 		cacm-1589 		43 		N 			0.0697674418605 			0.75
1 		cacm-2201 		44 		N 			0.0681818181818 			0.75
1 		cacm-3068 		45 		N 			0.0666666666667 			0.75
1 		cacm-2541 		46 		N 			0.0652173913043 			0.75
1 		cacm-1960 		47 		N 			0.063829787234 			0.75
1 		cacm-2535 		48 		N 			0.0625 			0.75
1 		cacm-1264 		49 		N 			0.0612244897959 			0.75
1 		cacm-0396 		50 		N 			0.06 			0.75
1 		cacm-1542 		51 		N 			0.0588235294118 			0.75
1 		cacm-3147 		52 		N 			0.0576923076923 			0.75
1 		cacm-1697 		53 		N 			0.0566037735849 			0.75
1 		cacm-2003 		54 		N 			0.0555555555556 			0.75
1 		cacm-2878 		55 		N 			0.0545454545455 			0.75
1 		cacm-1161 		56 		N 			0.0535714285714 			0.75
1 		cacm-3192 		57 		N 			0.0526315789474 			0.75
1 		cacm-2632 		58 		N 			0.051724137931 			0.75
1 		cacm-1591 		59 		N 			0.0508474576271 			0.75
1 		cacm-1753 		60 		N 			0.05 			0.75
1 		cacm-2924 		61 		N 			0.0491803278689 			0.75
1 		cacm-1844 		62 		N 			0.0483870967742 			0.75
1 		cacm-1680 		63 		N 			0.047619047619 			0.75
1 		cacm-2950 		64 		N 			0.046875 			0.75
1 		cacm-1315 		65 		N 			0.0461538461538 			0.75
1 		cacm-1827 		66 		N 			0.0454545454545 			0.75
1 		cacm-1195 		67 		N 			0.044776119403 			0.75
1 		cacm-1695 		68 		N 			0.0441176470588 			0.75
1 		cacm-3121 		69 		N 			0.0434782608696 			0.75
1 		cacm-3050 		70 		N 			0.0428571428571 			0.75
1 		cacm-1518 		71 		N 			0.0422535211268 			0.75
1 		cacm-1160 		72 		N 			0.0416666666667 			0.75
1 		cacm-1487 		73 		N 			0.041095890411 			0.75
1 		cacm-1572 		74 		R 			0.0540540540541 			1.0
1 		cacm-1908 		75 		N 			0.0533333333333 			1.0
