QueryId 	Document 		Ranking 	R/N 			Precision 		Recall
25 		cacm-2318 		1 		R 			1 			                0.00625
25 		cacm-1653 		2 		R 			1 			                0.0125
25 		cacm-1374 		3 		N 			0.6666666666666666666666666667 			                0.0125
25 		cacm-0436 		4 		N 			0.5 			                0.0125
25 		cacm-2984 		5 		R 			0.6 			                0.01875
25 		cacm-3119 		6 		R 			0.6666666666666666666666666667 			                0.025
25 		cacm-2329 		7 		N 			0.5714285714285714285714285714 			                0.025
25 		cacm-0059 		8 		N 			0.5 			                0.025
25 		cacm-2553 		9 		N 			0.4444444444444444444444444444 			                0.025
25 		cacm-1719 		10 		R 			0.5 			                0.03125
25 		cacm-1938 		11 		N 			0.4545454545454545454545454545 			                0.03125
25 		cacm-2502 		12 		N 			0.4166666666666666666666666667 			                0.03125
25 		cacm-0084 		13 		N 			0.3846153846153846153846153846 			                0.03125
25 		cacm-0086 		14 		N 			0.3571428571428571428571428571 			                0.03125
25 		cacm-1267 		15 		N 			0.3333333333333333333333333333 			                0.03125
25 		cacm-3089 		16 		R 			0.375 			                0.0375
25 		cacm-0019 		17 		N 			0.3529411764705882352941176471 			                0.0375
25 		cacm-0013 		18 		N 			0.3333333333333333333333333333 			                0.0375
25 		cacm-0004 		19 		N 			0.3157894736842105263157894737 			                0.0375
25 		cacm-0007 		20 		N 			0.3 			                0.0375
25 		cacm-0010 		21 		N 			0.2857142857142857142857142857 			                0.0375
25 		cacm-1196 		22 		N 			0.2727272727272727272727272727 			                0.0375
25 		cacm-2812 		23 		N 			0.2608695652173913043478260870 			                0.0375
25 		cacm-1689 		24 		N 			0.25 			                0.0375
25 		cacm-0143 		25 		N 			0.24 			                0.0375
25 		cacm-3048 		26 		R 			0.2692307692307692307692307692 			                0.04375
25 		cacm-2741 		27 		R 			0.2962962962962962962962962963 			                0.05
25 		cacm-1093 		28 		N 			0.2857142857142857142857142857 			                0.05
25 		cacm-1128 		29 		N 			0.2758620689655172413793103448 			                0.05
25 		cacm-0360 		30 		N 			0.2666666666666666666666666667 			                0.05
25 		cacm-0742 		31 		N 			0.2580645161290322580645161290 			                0.05
25 		cacm-0741 		32 		N 			0.25 			                0.05
25 		cacm-1940 		33 		N 			0.2424242424242424242424242424 			                0.05
25 		cacm-3122 		34 		N 			0.2352941176470588235294117647 			                0.05
25 		cacm-2319 		35 		R 			0.2571428571428571428571428571 			                0.05625
25 		cacm-2852 		36 		N 			0.25 			                0.05625
25 		cacm-3070 		37 		N 			0.2432432432432432432432432432 			                0.05625
25 		cacm-2882 		38 		N 			0.2368421052631578947368421053 			                0.05625
25 		cacm-2988 		39 		R 			0.2564102564102564102564102564 			                0.0625
25 		cacm-2255 		40 		N 			0.25 			                0.0625
25 		cacm-2504 		41 		N 			0.2439024390243902439024390244 			                0.0625
25 		cacm-2325 		42 		N 			0.2380952380952380952380952381 			                0.0625
25 		cacm-0444 		43 		N 			0.2325581395348837209302325581 			                0.0625
25 		cacm-1030 		44 		N 			0.2272727272727272727272727273 			                0.0625
25 		cacm-1771 		45 		N 			0.2222222222222222222222222222 			                0.0625
25 		cacm-2311 		46 		N 			0.2173913043478260869565217391 			                0.0625
25 		cacm-2485 		47 		N 			0.2127659574468085106382978723 			                0.0625
25 		cacm-2151 		48 		N 			0.2083333333333333333333333333 			                0.0625
25 		cacm-0651 		49 		N 			0.2040816326530612244897959184 			                0.0625
25 		cacm-1341 		50 		N 			0.2 			                0.0625
25 		cacm-2798 		51 		R 			0.2156862745098039215686274510 			                0.06875
25 		cacm-0758 		52 		N 			0.2115384615384615384615384615 			                0.06875
25 		cacm-0517 		53 		N 			0.2075471698113207547169811321 			                0.06875
25 		cacm-0966 		54 		N 			0.2037037037037037037037037037 			                0.06875
25 		cacm-0268 		55 		N 			0.2 			                0.06875
25 		cacm-0057 		56 		N 			0.1964285714285714285714285714 			                0.06875
25 		cacm-1747 		57 		N 			0.1929824561403508771929824561 			                0.06875
25 		cacm-2894 		58 		N 			0.1896551724137931034482758621 			                0.06875
25 		cacm-0591 		59 		N 			0.1864406779661016949152542373 			                0.06875
25 		cacm-2542 		60 		N 			0.1833333333333333333333333333 			                0.06875
25 		cacm-1071 		61 		N 			0.1803278688524590163934426230 			                0.06875
25 		cacm-2344 		62 		N 			0.1774193548387096774193548387 			                0.06875
25 		cacm-0643 		63 		N 			0.1746031746031746031746031746 			                0.06875
25 		cacm-1827 		64 		N 			0.171875 			                0.06875
25 		cacm-1908 		65 		N 			0.1692307692307692307692307692 			                0.06875
25 		cacm-2985 		66 		N 			0.1666666666666666666666666667 			                0.06875
25 		cacm-2522 		67 		N 			0.1641791044776119402985074627 			                0.06875
25 		cacm-1518 		68 		R 			0.1764705882352941176470588235 			                0.075
25 		cacm-1366 		69 		N 			0.1739130434782608695652173913 			                0.075
25 		cacm-1620 		70 		N 			0.1714285714285714285714285714 			                0.075
25 		cacm-0708 		71 		N 			0.1690140845070422535211267606 			                0.075
25 		cacm-0575 		72 		N 			0.1666666666666666666666666667 			                0.075
25 		cacm-0589 		73 		N 			0.1643835616438356164383561644 			                0.075
25 		cacm-0590 		74 		N 			0.1621621621621621621621621622 			                0.075
25 		cacm-2990 		75 		N 			0.16 			                0.075
25 		cacm-2634 		76 		N 			0.1578947368421052631578947368 			                0.075
25 		cacm-3150 		77 		N 			0.1558441558441558441558441558 			                0.075
25 		cacm-3169 		78 		N 			0.1538461538461538461538461538 			                0.075
25 		cacm-3090 		79 		N 			0.1518987341772151898734177215 			                0.075
25 		cacm-2111 		80 		N 			0.15 			                0.075
25 		cacm-0819 		81 		N 			0.1481481481481481481481481481 			                0.075
25 		cacm-1792 		82 		N 			0.1463414634146341463414634146 			                0.075
25 		cacm-2875 		83 		N 			0.1445783132530120481927710843 			                0.075
25 		cacm-3136 		84 		N 			0.1428571428571428571428571429 			                0.075
25 		cacm-2479 		85 		N 			0.1411764705882352941176470588 			                0.075
25 		cacm-0557 		86 		N 			0.1395348837209302325581395349 			                0.075
25 		cacm-2268 		87 		N 			0.1379310344827586206896551724 			                0.075
25 		cacm-2298 		88 		N 			0.1363636363636363636363636364 			                0.075
25 		cacm-2738 		89 		N 			0.1348314606741573033707865169 			                0.075
25 		cacm-2874 		90 		N 			0.1333333333333333333333333333 			                0.075
25 		cacm-2407 		91 		N 			0.1318681318681318681318681319 			                0.075
25 		cacm-2322 		92 		N 			0.1304347826086956521739130435 			                0.075
25 		cacm-0417 		93 		N 			0.1290322580645161290322580645 			                0.075
25 		cacm-0179 		94 		N 			0.1276595744680851063829787234 			                0.075
25 		cacm-0181 		95 		N 			0.1263157894736842105263157895 			                0.075
25 		cacm-0180 		96 		N 			0.125 			                0.075
25 		cacm-0182 		97 		N 			0.1237113402061855670103092784 			                0.075
25 		cacm-0574 		98 		N 			0.1224489795918367346938775510 			                0.075
25 		cacm-3130 		99 		N 			0.1212121212121212121212121212 			                0.075
25 		cacm-2813 		100 		N 			0.12 			                0.075
25 		cacm-2318 		101 		R 			0.1287128712871287128712871287 			                0.08125
25 		cacm-1653 		102 		R 			0.1372549019607843137254901961 			                0.0875
25 		cacm-2984 		103 		R 			0.1456310679611650485436893204 			                0.09375
25 		cacm-1938 		104 		N 			0.1442307692307692307692307692 			                0.09375
25 		cacm-0436 		105 		N 			0.1428571428571428571428571429 			                0.09375
25 		cacm-1374 		106 		N 			0.1415094339622641509433962264 			                0.09375
25 		cacm-2329 		107 		N 			0.1401869158878504672897196262 			                0.09375
25 		cacm-2852 		108 		N 			0.1388888888888888888888888889 			                0.09375
25 		cacm-2553 		109 		N 			0.1376146788990825688073394495 			                0.09375
25 		cacm-2502 		110 		N 			0.1363636363636363636363636364 			                0.09375
25 		cacm-3119 		111 		R 			0.1441441441441441441441441441 			                0.1
25 		cacm-2319 		112 		R 			0.1517857142857142857142857143 			                0.10625
25 		cacm-3089 		113 		R 			0.1592920353982300884955752212 			                0.1125
25 		cacm-1719 		114 		R 			0.1666666666666666666666666667 			                0.11875
25 		cacm-3136 		115 		N 			0.1652173913043478260869565217 			                0.11875
25 		cacm-1071 		116 		N 			0.1637931034482758620689655172 			                0.11875
25 		cacm-2542 		117 		N 			0.1623931623931623931623931624 			                0.11875
25 		cacm-1908 		118 		N 			0.1610169491525423728813559322 			                0.11875
25 		cacm-0819 		119 		N 			0.1596638655462184873949579832 			                0.11875
25 		cacm-2479 		120 		N 			0.1583333333333333333333333333 			                0.11875
25 		cacm-1341 		121 		N 			0.1570247933884297520661157025 			                0.11875
25 		cacm-2151 		122 		N 			0.1557377049180327868852459016 			                0.11875
25 		cacm-2894 		123 		N 			0.1544715447154471544715447154 			                0.11875
25 		cacm-1771 		124 		N 			0.1532258064516129032258064516 			                0.11875
25 		cacm-1620 		125 		N 			0.152 			                0.11875
