QueryId 	Document 		Ranking 	R/N 			Precision 		Recall
11 		cacm-2316 		1 		R 			1.0 			0.0833333333333
11 		cacm-1923 		2 		R 			1.0 			0.166666666667
11 		cacm-0249 		3 		N 			0.666666666667 			0.166666666667
11 		cacm-2603 		4 		N 			0.5 			0.166666666667
11 		cacm-2699 		5 		R 			0.6 			0.25
11 		cacm-2527 		6 		R 			0.666666666667 			0.333333333333
11 		cacm-3148 		7 		N 			0.571428571429 			0.333333333333
11 		cacm-2717 		8 		N 			0.5 			0.333333333333
11 		cacm-3150 		9 		R 			0.555555555556 			0.416666666667
11 		cacm-3171 		10 		N 			0.5 			0.416666666667
11 		cacm-1138 		11 		N 			0.454545454545 			0.416666666667
11 		cacm-1142 		12 		N 			0.416666666667 			0.416666666667
11 		cacm-1872 		13 		N 			0.384615384615 			0.416666666667
11 		cacm-2705 		14 		N 			0.357142857143 			0.416666666667
11 		cacm-1098 		15 		N 			0.333333333333 			0.416666666667
11 		cacm-1366 		16 		N 			0.3125 			0.416666666667
11 		cacm-2246 		17 		R 			0.352941176471 			0.5
11 		cacm-1102 		18 		N 			0.333333333333 			0.5
11 		cacm-1459 		19 		N 			0.315789473684 			0.5
11 		cacm-1466 		20 		N 			0.3 			0.5
11 		cacm-0795 		21 		N 			0.285714285714 			0.5
11 		cacm-2906 		22 		R 			0.318181818182 			0.583333333333
11 		cacm-1703 		23 		N 			0.304347826087 			0.583333333333
11 		cacm-1642 		24 		N 			0.291666666667 			0.583333333333
11 		cacm-0463 		25 		N 			0.28 			0.583333333333
11 		cacm-0920 		26 		N 			0.269230769231 			0.583333333333
11 		cacm-2814 		27 		N 			0.259259259259 			0.583333333333
11 		cacm-3080 		28 		N 			0.25 			0.583333333333
11 		cacm-1861 		29 		N 			0.241379310345 			0.583333333333
11 		cacm-0628 		30 		N 			0.233333333333 			0.583333333333
11 		cacm-0762 		31 		N 			0.225806451613 			0.583333333333
11 		cacm-0651 		32 		N 			0.21875 			0.583333333333
11 		cacm-3057 		33 		N 			0.212121212121 			0.583333333333
11 		cacm-1835 		34 		N 			0.205882352941 			0.583333333333
11 		cacm-2295 		35 		N 			0.2 			0.583333333333
11 		cacm-1306 		36 		R 			0.222222222222 			0.666666666667
11 		cacm-1852 		37 		N 			0.216216216216 			0.666666666667
11 		cacm-1860 		38 		N 			0.210526315789 			0.666666666667
11 		cacm-0265 		39 		N 			0.205128205128 			0.666666666667
11 		cacm-1472 		40 		N 			0.2 			0.666666666667
11 		cacm-3077 		41 		N 			0.19512195122 			0.666666666667
11 		cacm-2317 		42 		N 			0.190476190476 			0.666666666667
11 		cacm-1678 		43 		N 			0.186046511628 			0.666666666667
11 		cacm-3123 		44 		N 			0.181818181818 			0.666666666667
11 		cacm-1496 		45 		N 			0.177777777778 			0.666666666667
11 		cacm-2782 		46 		N 			0.173913043478 			0.666666666667
11 		cacm-2198 		47 		N 			0.170212765957 			0.666666666667
11 		cacm-1467 		48 		N 			0.166666666667 			0.666666666667
11 		cacm-2645 		49 		N 			0.163265306122 			0.666666666667
11 		cacm-2787 		50 		N 			0.16 			0.666666666667
11 		cacm-1627 		51 		N 			0.156862745098 			0.666666666667
11 		cacm-2867 		52 		N 			0.153846153846 			0.666666666667
11 		cacm-2716 		53 		R 			0.169811320755 			0.75
11 		cacm-2034 		54 		N 			0.166666666667 			0.75
11 		cacm-1485 		55 		N 			0.163636363636 			0.75
11 		cacm-2661 		56 		N 			0.160714285714 			0.75
11 		cacm-0689 		57 		N 			0.157894736842 			0.75
11 		cacm-2305 		58 		N 			0.155172413793 			0.75
11 		cacm-2406 		59 		N 			0.152542372881 			0.75
11 		cacm-2320 		60 		N 			0.15 			0.75
11 		cacm-0724 		61 		N 			0.147540983607 			0.75
11 		cacm-1903 		62 		N 			0.145161290323 			0.75
11 		cacm-2922 		63 		N 			0.142857142857 			0.75
11 		cacm-2647 		64 		N 			0.140625 			0.75
11 		cacm-0731 		65 		N 			0.138461538462 			0.75
11 		cacm-1462 		66 		N 			0.136363636364 			0.75
11 		cacm-2081 		67 		N 			0.134328358209 			0.75
11 		cacm-0281 		68 		N 			0.132352941176 			0.75
11 		cacm-2003 		69 		N 			0.130434782609 			0.75
11 		cacm-1720 		70 		N 			0.128571428571 			0.75
11 		cacm-2941 		71 		N 			0.12676056338 			0.75
11 		cacm-2898 		72 		N 			0.125 			0.75
11 		cacm-3105 		73 		N 			0.123287671233 			0.75
11 		cacm-0479 		74 		N 			0.121621621622 			0.75
11 		cacm-1552 		75 		N 			0.12 			0.75
11 		cacm-2710 		76 		R 			0.131578947368 			0.833333333333
11 		cacm-3188 		77 		N 			0.12987012987 			0.833333333333
11 		cacm-2254 		78 		N 			0.128205128205 			0.833333333333
11 		cacm-2956 		79 		R 			0.139240506329 			0.916666666667
11 		cacm-2897 		80 		N 			0.1375 			0.916666666667
11 		cacm-2091 		81 		N 			0.135802469136 			0.916666666667
11 		cacm-1223 		82 		N 			0.134146341463 			0.916666666667
11 		cacm-1188 		83 		R 			0.144578313253 			1.0
11 		cacm-2148 		84 		N 			0.142857142857 			1.0
11 		cacm-0367 		85 		N 			0.141176470588 			1.0
11 		cacm-1553 		86 		N 			0.139534883721 			1.0
11 		cacm-1457 		87 		N 			0.137931034483 			1.0
11 		cacm-3198 		88 		N 			0.136363636364 			1.0
11 		cacm-2126 		89 		N 			0.134831460674 			1.0
11 		cacm-2084 		90 		N 			0.133333333333 			1.0
11 		cacm-0990 		91 		N 			0.131868131868 			1.0
11 		cacm-2873 		92 		N 			0.130434782609 			1.0
11 		cacm-3101 		93 		N 			0.129032258065 			1.0
11 		cacm-2593 		94 		N 			0.127659574468 			1.0
11 		cacm-1769 		95 		N 			0.126315789474 			1.0
11 		cacm-3185 		96 		N 			0.125 			1.0
11 		cacm-1676 		97 		N 			0.123711340206 			1.0
