QueryId 	Document 		Ranking 	R/N 			Precision 		Recall
60 		cacm-2967 		1 		N 			0.0 			0.0
60 		cacm-3026 		2 		N 			0.0 			0.0
60 		cacm-3087 		3 		R 			0.333333333333 			0.0666666666667
60 		cacm-2311 		4 		N 			0.25 			0.0666666666667
60 		cacm-3049 		5 		N 			0.2 			0.0666666666667
60 		cacm-2151 		6 		N 			0.166666666667 			0.0666666666667
60 		cacm-1750 		7 		N 			0.142857142857 			0.0666666666667
60 		cacm-1518 		8 		N 			0.125 			0.0666666666667
60 		cacm-2738 		9 		N 			0.111111111111 			0.0666666666667
60 		cacm-3142 		10 		N 			0.1 			0.0666666666667
60 		cacm-1572 		11 		N 			0.0909090909091 			0.0666666666667
60 		cacm-3136 		12 		N 			0.0833333333333 			0.0666666666667
60 		cacm-2424 		13 		N 			0.0769230769231 			0.0666666666667
60 		cacm-2358 		14 		N 			0.0714285714286 			0.0666666666667
60 		cacm-2812 		15 		N 			0.0666666666667 			0.0666666666667
60 		cacm-3025 		16 		N 			0.0625 			0.0666666666667
60 		cacm-2516 		17 		R 			0.117647058824 			0.133333333333
60 		cacm-2928 		18 		N 			0.111111111111 			0.133333333333
60 		cacm-1366 		19 		N 			0.105263157895 			0.133333333333
60 		cacm-1844 		20 		N 			0.1 			0.133333333333
60 		cacm-2988 		21 		N 			0.0952380952381 			0.133333333333
60 		cacm-3092 		22 		N 			0.0909090909091 			0.133333333333
60 		cacm-1409 		23 		N 			0.0869565217391 			0.133333333333
60 		cacm-2198 		24 		R 			0.125 			0.2
60 		cacm-1754 		25 		N 			0.12 			0.2
60 		cacm-1774 		26 		N 			0.115384615385 			0.2
60 		cacm-2882 		27 		R 			0.148148148148 			0.266666666667
60 		cacm-2319 		28 		N 			0.142857142857 			0.266666666667
60 		cacm-2625 		29 		N 			0.137931034483 			0.266666666667
60 		cacm-2718 		30 		R 			0.166666666667 			0.333333333333
60 		cacm-0698 		31 		N 			0.161290322581 			0.333333333333
60 		cacm-3127 		32 		N 			0.15625 			0.333333333333
60 		cacm-2375 		33 		N 			0.151515151515 			0.333333333333
60 		cacm-1752 		34 		N 			0.147058823529 			0.333333333333
60 		cacm-2888 		35 		N 			0.142857142857 			0.333333333333
60 		cacm-2380 		36 		N 			0.138888888889 			0.333333333333
60 		cacm-2740 		37 		N 			0.135135135135 			0.333333333333
60 		cacm-2138 		38 		N 			0.131578947368 			0.333333333333
60 		cacm-2016 		39 		N 			0.128205128205 			0.333333333333
60 		cacm-2817 		40 		R 			0.15 			0.4
60 		cacm-3089 		41 		N 			0.146341463415 			0.4
60 		cacm-2948 		42 		N 			0.142857142857 			0.4
60 		cacm-2298 		43 		N 			0.139534883721 			0.4
60 		cacm-2715 		44 		R 			0.159090909091 			0.466666666667
60 		cacm-1552 		45 		N 			0.155555555556 			0.466666666667
60 		cacm-2957 		46 		R 			0.173913043478 			0.533333333333
60 		cacm-2716 		47 		R 			0.191489361702 			0.6
60 		cacm-2876 		48 		N 			0.1875 			0.6
60 		cacm-2828 		49 		N 			0.183673469388 			0.6
60 		cacm-2816 		50 		R 			0.2 			0.666666666667
60 		cacm-2359 		51 		N 			0.196078431373 			0.666666666667
60 		cacm-1199 		52 		N 			0.192307692308 			0.666666666667
60 		cacm-3137 		53 		R 			0.207547169811 			0.733333333333
60 		cacm-2669 		54 		N 			0.203703703704 			0.733333333333
60 		cacm-2277 		55 		N 			0.2 			0.733333333333
60 		cacm-3011 		56 		N 			0.196428571429 			0.733333333333
60 		cacm-3112 		57 		N 			0.19298245614 			0.733333333333
60 		cacm-3070 		58 		N 			0.189655172414 			0.733333333333
60 		cacm-3067 		59 		N 			0.186440677966 			0.733333333333
60 		cacm-0695 		60 		N 			0.183333333333 			0.733333333333
60 		cacm-2002 		61 		N 			0.180327868852 			0.733333333333
60 		cacm-0618 		62 		N 			0.177419354839 			0.733333333333
60 		cacm-2629 		63 		N 			0.174603174603 			0.733333333333
60 		cacm-0616 		64 		N 			0.171875 			0.733333333333
60 		cacm-3059 		65 		N 			0.169230769231 			0.733333333333
60 		cacm-2710 		66 		R 			0.181818181818 			0.8
60 		cacm-0322 		67 		N 			0.179104477612 			0.8
60 		cacm-2869 		68 		N 			0.176470588235 			0.8
60 		cacm-2342 		69 		N 			0.173913043478 			0.8
60 		cacm-2379 		70 		N 			0.171428571429 			0.8
60 		cacm-2943 		71 		N 			0.169014084507 			0.8
60 		cacm-2720 		72 		N 			0.166666666667 			0.8
60 		cacm-2634 		73 		N 			0.164383561644 			0.8
60 		cacm-1462 		74 		N 			0.162162162162 			0.8
60 		cacm-2188 		75 		N 			0.16 			0.8
60 		cacm-3164 		76 		N 			0.157894736842 			0.8
60 		cacm-2069 		77 		N 			0.155844155844 			0.8
60 		cacm-1808 		78 		N 			0.153846153846 			0.8
60 		cacm-2163 		79 		N 			0.151898734177 			0.8
60 		cacm-2308 		80 		N 			0.15 			0.8
60 		cacm-2046 		81 		R 			0.16049382716 			0.866666666667
60 		cacm-1748 		82 		N 			0.158536585366 			0.866666666667
60 		cacm-1695 		83 		N 			0.156626506024 			0.866666666667
60 		cacm-1165 		84 		N 			0.154761904762 			0.866666666667
60 		cacm-2345 		85 		N 			0.152941176471 			0.866666666667
60 		cacm-2106 		86 		N 			0.151162790698 			0.866666666667
